"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"OECD members","OED","Cereal production (metric tons)","AG.PRD.CREL.MT","","356087203","383294764","402573310","390073920","419112602","432456555","461212554","473499957","474755391","436389775","526966123","510743616","529429701","501937094","547448318","558356127","574909767","618973381","622817288","602666233","677406482","686128019","564738157","712883929","735526672","703757089","659056381","577197804","666473330","711248882","679768869","731341309","648988573","728410263","670713980","779097646","769488198","793048371","763667189","781163581","753680601","728982890","740873983","872901317","810583986","771624765","824252426","873697673","873836470","833719960","829330025","809344029","912065046","929850038","912295974","968381503","947362063","908192357","","",
"Oman","OMN","Cereal production (metric tons)","AG.PRD.CREL.MT","","2900","2900","3000","3100","3100","3400","3550","3700","3700","3900","3900","3950","5000","5000","5000","4000","2600","2375","2250","2459","1209","1991","1991","1991","1101","3689","3969","4350","4700","5140","32918","32796","32684","32811","32949","32992","32964","32453","33017","33163","33461","33534","33305","37746","32858","31176","32482","30429","61769","46034","58015","52464","50873","40693","78955","63171","63391","64754","","",
"Other small states","OSS","Cereal production (metric tons)","AG.PRD.CREL.MT","","813509","844874","823259","768293","890145","806533","931680","824356","892523","761410","999618","857792","691000","1103646","848296","889201","927535","976041","864640","965099","996151","922171","843413","1042188","1124582","1007637","1033533","1243839","1126701","1196361","985862","1603180","2011133","1810689","1704530","2010601","1870528","1656088","1584922","1851586","1862679","1615309","1674230","1808837","2035177","2009233","1939543","2055116","2290524","2305381","2060151","2405271","2319807","2403823","2873553","2126592","2764521","2304356","","",
"Pakistan","PAK","Cereal production (metric tons)","AG.PRD.CREL.MT","","6729680","6941600","7208300","7565300","7866500","7281250","8166500","10791900","11569500","12097337","11336393","11800886","12730806","12515833","13127967","14262949","15115120","14764206","16304600","17073600","18222050","18075950","19100750","17535900","17699400","20866100","18428100","19240300","21017550","20957200","21137950","22123350","23869650","22338150","25036450","25394800","25259600","27985200","27756417","30460700","27048000","27172850","28963500","30311300","33507800","33027900","35812200","35528100","38147050","34811258","39304580","36496350","40109711","41895811","41081682","42555022","44299995","42741865","","",
"Panama","PAN","Cereal production (metric tons)","AG.PRD.CREL.MT","","182887","181590","186997","209645","235846","224475","239809","246777","252747","187579","190253","169569","216844","237697","250009","208406","265887","226873","242761","243771","271270","256212","290906","262549","301225","293033","304106","297910","327850","344628","324953","325403","328912","342890","352390","355881","236828","322431","306524","339302","418146","437733","501310","381785","380591","385980","382577","399609","389582","346388","400174","370023","423781","401220","388183","450357","433472","429251","","",
"Peru","PER","Cereal production (metric tons)","AG.PRD.CREL.MT","","1070135","1130621","1014480","1203288","1205808","1272463","1396739","1079371","1346787","1517922","1514428","1425225","1397761","1407999","1485525","1628915","1656983","1362552","1480881","1163342","1644864","1754139","1618556","2164950","1829499","1890684","2353946","2368250","2439960","1778458","1729083","1521728","2013066","2405339","2132281","2541198","2593234","2845066","3395445","3554034","3737483","3844443","3920080","3438251","4131905","4063601","4032733","4698251","5049848","4868327","4616641","5223285","5249332","5009147","5469508","5179354","5140701","5644208","","",
"Philippines","PHL","Cereal production (metric tons)","AG.PRD.CREL.MT","","5176370","5239880","5135570","5305080","5452464","5583972","6179853","6177456","7472275","7595768","7374862","6459350","7421393","8146691","8839298","9327624","10083284","10313167","10834585","10775175","11215910","11670615","10647242","11269139","12727856","13337939","12818171","13399121","13981140","14987250","14332247","13750627","14235789","15062260","14673162","15439998","15604612","12385314","16372331","16901159","17480299","17590069","18115690","19910353","19856348","21408902","22977304","23744012","23300701","22149369","23655648","25440478","25817441","26739122","25669246","24846678","27191836","26838577","","",
"Palau","PLW","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Cereal production (metric tons)","AG.PRD.CREL.MT","","1850","1891","1871","1788","1886","1847","1927","1977","2251","2963","4358","3127","2708","2477","3826","2769","3616","4905","3434","3608","4082","3486","3812","2369","2278","2199","2450","2900","3500","4120","4720","5420","6030","6850","7650","8650","9600","9811","10550","11300","12600","12805","10300","10480","11672","12250","13242","14300","15202","15919","18205","15271","17365","17872","18639","19021","19581","20142","","",
"Poland","POL","Cereal production (metric tons)","AG.PRD.CREL.MT","","16123000","14045000","15178000","14092000","16162000","15795100","16265600","17946200","18574200","16262100","19870600","20402800","21859200","22977400","19557653","20863240","19399014","21536633","17340564","18336070","19720795","21166289","22098776","24392409","23741480","25035598","26059921","24504330","26957819","28013511","27811536","19962168","23417080","21763445","25905314","25297819","25399486","27158723","25750319","22340612","26960313","26877272","23390757","29635147","26927924","21775931","27142811","27664297","29826416","27228098","26767403","28543870","28455154","31945433","28002726","29849223","31924964","26779782","","",
"Pre-demographic dividend","PRE","Cereal production (metric tons)","AG.PRD.CREL.MT","","28905130","30659025","29986774","30717106","31259755","29126555","32351037","32745849","35464719","33343998","32789494","33178305","33857596","37883882","37004638","37775790","36716486","36590038","35330020","36336876","37411278","38310305","38176468","37528515","45890089","49017085","48270076","53509711","54665407","53224804","55302657","54209796","59399095","58123726","62368653","62823664","59749033","65193949","65524902","59531781","63087585","69559071","73481961","73634359","80943584","87460147","86698218","91708292","87505692","102820672","92480305","107668743","109571248","121552346","113249092","122785837","118237497","124343081","","",
"Puerto Rico","PRI","Cereal production (metric tons)","AG.PRD.CREL.MT","","17982","12049","12349","16227","16227","13139","11938","7575","8129","5961","5734","5689","5103","5054","5254","5027","5627","5615","6005","5950","6525","6480","6363","4933","5286","5719","2667","1910","780","540","500","460","428","550","660","750","820","1018","708","460","367","279","431","442","454","500","550","522","504","512","620","651","666","59","306","328","231","288","","",
"Korea, Dem. People's Rep.","PRK","Cereal production (metric tons)","AG.PRD.CREL.MT","","3583000","3725100","4053500","4212100","3707000","4073300","3787800","3662000","4378400","4364500","4499200","4309500","4816500","5068000","5246700","5490600","5798900","5798200","6006100","5752400","6254900","5329000","5481000","5825000","5841000","6232000","6240000","6252000","6466000","6280305","8823710","8681000","9137000","7215000","3805000","2614000","2886000","4440000","3852000","2942000","3879704","4211000","4393000","4485000","4645400","4675500","3892500","4680528","4437510","4514871","4694508","5195204","5199406","5222275","5488519","4974090","4842539","4211839","","",
"Portugal","PRT","Cereal production (metric tons)","AG.PRD.CREL.MT","","1483275","1764009","1665281","1537996","1595082","1347319","1790402","1941496","1555225","1676672","1928939","1669134","1529337","1524470","1602626","1628897","1017335","1119802","1134210","1407823","1089103","1291407","1145688","1469416","1379569","1656348","1719077","1465352","1833280","1427010","1789423","1387311","1478937","1630319","1394255","1607468","1509650","1398328","1655612","1614404","1303355","1502831","1191546","1374973","823082","1197572","1066037","1311584","1118225","1019204","1157421","1178144","1362407","1333258","1240203","1138085","1125906","1092570","","",
"Paraguay","PRY","Cereal production (metric tons)","AG.PRD.CREL.MT","","139700","150800","147800","236680","242600","188660","272370","238802","217533","303018","338000","271475","316539","374822","382564","446457","506601","459540","463665","484479","467375","556650","447531","448828","570883","572018","679330","895295","843403","779265","689192","778097","951832","931695","1130558","1296764","1560599","1204789","1147634","1013677","1628020","1548965","1908170","1979103","1749200","2423773","2963943","3442536","3166135","4975564","5367547","5160750","6272395","4931500","7090736","7262200","7207780","7069529","","",
"West Bank and Gaza","PSE","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32334","65775","51502","42863","52522","13966","67842","40182","77439","68061","62406","68387","55400","55347","42147","40406","26936","24638","35898","59051","47262","44208","44287","","","","",
"Pacific island small states","PSS","Cereal production (metric tons)","AG.PRD.CREL.MT","","23550","23265","22807","19034","15406","15431","17751","24652","21735","23921","21453","19836","19132","19540","25080","26197","25344","25363","30741","33802","32974","32530","28082","32020","35910","33419","24993","34251","33282","30102","32856","26783","26163","22945","23229","22883","21325","8580","22176","19593","17877","16692","19410","17857","19891","17878","18973","16046","15668","12278","11985","8663","11688","11767","11314","13454","14006","12226","","",
"Post-demographic dividend","PST","Cereal production (metric tons)","AG.PRD.CREL.MT","","318996153","346165340","360743577","350346373","376301659","389203352","416392600","425595411","426539320","391149669","473028179","459932019","479494702","448121626","491107868","499784436","514613446","555371195","565506509","539901249","609297157","621297840","496779291","640390180","656061823","627842571","578929874","500359321","595354656","626491532","597569849","697838535","615067101","688868628","624922442","718752322","724192579","731206463","707529618","723047115","707037872","684387389","681311998","820584404","756452863","718635751","763376283","838027627","829192473","782192550","799186371","763635524","880628699","897069149","872967676","932627177","905891673","884115862","","",
"French Polynesia","PYF","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","161","218","207","236","261","446","370","465","530","640","735","1368","871","1127","1539","1977","3020","3224","3297","3135","3749","3872","5368","3940","4256","5195","5768","5750","7102","7215","6584","6467","7083","5490","7094","6740","5002","3150","2220","2665","1700","1908","2259","2455","1801","1377","1374","2308","","",
"Romania","ROU","Cereal production (metric tons)","AG.PRD.CREL.MT","","10612300","9677400","10436000","11106700","12601312","13899300","13511667","12770349","12823540","10631666","14529700","16912500","13810300","13550200","15265815","19791000","18614036","18313459","18586967","19366677","16372668","19954166","17665584","20044700","19502800","19725200","16889500","19286400","18379030","17173554","19306621","12288452","15493054","18183777","19882827","14199688","22107324","15452719","17037346","10477506","18870926","14356504","12964404","24399681","19347775","15759324","7814825","16826441","14872952","16712883","20842160","12824138","20897076","22070736","19332821","21764816","27138884","31553279","","",
"Russian Federation","RUS","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103793990","96225194","78650928","61901840","67441814","86710503","46853327","53778631","64242691","83303483","84730327","65335462","75986000","76192100","76494549","80207513","106417890","95615476","59619074","91780915","68753479","90364971","103138503","102447609","117755457","131295318","109837875","","",
"Rwanda","RWA","Cereal production (metric tons)","AG.PRD.CREL.MT","","133290","241286","138927","171009","177702","195570","202304","167606","170692","224801","202435","200886","204248","191488","219392","234042","251013","268321","254496","272570","286273","315917","310385","296475","336601","297331","292285","291592","261500","264908","340705","239687","233498","130073","142396","183429","223433","194226","179004","239705","284708","308447","297669","318944","413314","370523","356306","403986","554209","673106","771584","808012","930862","809140","613821","663575","634813","706175","","",
"South Asia","SAS","Cereal production (metric tons)","AG.PRD.CREL.MT","","116542307","115643722","121364901","125333492","111443820","109623410","128794966","139109563","145038515","151750391","147983606","144381020","159868749","146310232","169945443","163603649","182498369","187826396","171949768","189455094","197653453","185821012","219474770","215643920","218001227","219973953","209317040","238479827","259019537","253875462","253336822","261955633","272154454","271977998","275072671","285647203","290637380","299604145","313256347","316953268","320112385","287090515","320532457","312052249","331338919","333740735","357646304","367521029","357234495","372854930","397312059","402646922","409474455","413250364","400127714","413667985","433868152","440353365","","",
"Saudi Arabia","SAU","Cereal production (metric tons)","AG.PRD.CREL.MT","","360800","360320","393748","397300","419300","424450","424174","431700","430000","433000","314678","109952","113102","300236","289186","282106","294271","301519","349887","266238","294042","488520","874586","1443643","2187821","2460924","2929420","3692086","3931967","4136772","4574269","4702572","5042521","4859501","2668863","1931516","2338534","2201566","2454119","2167394","2591615","2852747","2948817","3189319","3006637","3042777","2960073","2431704","1585994","1565155","1414016","1084597","881553","1502341","1549853","1441921","1429022","1378867","","",
"Sudan","SDN","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3026000","5947000","8063900","4088600","8509000","5164789","8270000","","",
"Senegal","SEN","Cereal production (metric tons)","AG.PRD.CREL.MT","","528113","537800","620300","686000","723168","595250","855300","537200","843910","533538","733603","383900","611468","959176","789550","730300","542029","1007066","664187","675935","1209357","781530","523134","709278","1248822","887042","1053882","866900","1066787","977080","1021134","973178","1185204","1066462","1186701","976079","801217","730335","1255629","1025921","1022611","785396","1451891","1053583","1432831","988315","772239","1739656","1831567","1767822","1099275","1499757","1270937","1251248","2152246","1707611","1691500","1746643","","",
"Singapore","SGP","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Cereal production (metric tons)","AG.PRD.CREL.MT","","200","220","240","260","280","305","152","2032","1422","1930","2997","1321","1219","1220","1237","3829","6269","7658","10224","14256","13866","10538","9481","7137","5954","6500","0","0","0","925","2589","2596","2604","2611","2619","2570","1932","1300","3240","4524","2083","2267","1947","2500","3000","3250","2800","2800","2500","2617","2777","2751","2759","2743","2728","2726","2732","2737","","",
"Sierra Leone","SLE","Cereal production (metric tons)","AG.PRD.CREL.MT","","297619","348855","364887","406627","433450","465000","496450","453550","532110","473923","487650","502800","503200","543450","595650","613350","634900","654900","533000","551100","542100","567650","514350","561237","488150","577406","517225","547000","574100","563100","559700","534215","542425","466400","407600","444300","466800","373010","279832","222472","334600","466479","496093","614202","824691","1158933","656252","758302","976873","1144650","1257899","1258511","1374084","1304469","975465","970491","1004473","1028954","","",
"El Salvador","SLV","Cereal production (metric tons)","AG.PRD.CREL.MT","","278612","327834","319014","312431","343492","431021","394787","461375","442718","554495","588446","418234","599157","515945","674765","534493","563638","719568","741322","729969","685762","573620","609505","731047","696878","631450","646518","806559","801743","824923","728608","991700","909194","727310","899378","867270","773383","783085","856578","778822","759720","814224","791458","822195","894975","937085","860076","1037707","989851","968601","923938","1090739","1043725","1001957","854471","1072962","1030124","817563","","",
"San Marino","SMR","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Cereal production (metric tons)","AG.PRD.CREL.MT","","255000","250000","243000","237000","235000","235000","250000","243000","247000","235800","222000","319100","185300","185100","241800","251100","264400","260200","260600","266100","383700","404000","359600","495500","513500","586100","543170","601370","653760","580925","255660","208863","164925","405209","284920","282030","305334","201114","298553","392408","429062","441850","402824","366470","355709","260299","196970","230589","229641","355815","118873","385345","383243","244367","240537","142362","189677","274037","","",
"Serbia","SRB","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8416678","6261226","8853133","9004417","9295194","9082266","6379255","9123503","10867927","8458226","10888988","6814547","10550204","","",
"Sub-Saharan Africa (excluding high income)","SSA","Cereal production (metric tons)","AG.PRD.CREL.MT","","36461696","38202012","38816577","37555825","37889044","37029263","46157824","39857004","43965093","43749014","47895260","46426277","41402937","53642075","49958119","49648931","51167605","50552099","48919221","53450701","59762792","53041901","48288634","49550887","60047547","64710792","64100988","71231618","75816468","68840867","71034703","60995510","75979915","78041578","74079668","84552562","80894410","80234067","83322972","83491585","83632807","87291013","90858548","94206633","102950928","106222731","102945856","117676400","112594015","130146686","120104734","135945549","137308262","152995708","145699432","153024741","159443556","161577182","","",
"South Sudan","SSD","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","790000","898000","1270551","920000","825000","764000","745000","","",
"Sub-Saharan Africa","SSF","Cereal production (metric tons)","AG.PRD.CREL.MT","","36461876","38202215","38816724","37555850","37889340","37029720","46158286","39857498","43966368","43750449","47896848","46427896","41404262","53644427","49959809","49650980","51169208","50553440","48920430","53451592","59764000","53043286","48289974","49554427","60052572","64718937","64104893","71235425","75818883","68843151","71036833","60997510","75981731","78042458","74079957","84553000","80894642","80234326","83323173","83492208","83633196","87291308","90858725","94207002","102951403","106223183","102946877","117676939","112594288","130147170","120105370","135946793","137309540","152997519","145700540","153025508","159444158","161577588","","",
"Small states","SST","Cereal production (metric tons)","AG.PRD.CREL.MT","","1154036","1197986","1114783","1204778","1280304","1226909","1321156","1171504","1251614","1182055","1388548","1207049","1094380","1625233","1405459","1330336","1579301","1590856","1427413","1591163","1635400","1599271","1427493","1721389","1761623","1659635","1624676","1821064","1713646","1636635","1572514","2252899","2666788","2498057","2538448","2893762","2758607","2448639","2423479","2546070","2635864","2301778","2506090","2569748","2724048","2747184","2684129","2834853","3191238","3213584","3034054","3394274","3545001","3436270","3935133","3057846","3830183","3666736","","",
"Sao Tome and Principe","STP","Cereal production (metric tons)","AG.PRD.CREL.MT","","400","400","400","400","400","420","430","440","460","470","480","500","520","530","550","500","500","500","450","450","500","500","600","700","728","900","1200","1500","2000","2700","3600","4000","4000","4300","4000","4500","4000","1352","1487","2230","2500","2550","2600","2650","2758","2700","3000","2800","2000","1561","1085","917","776","859","849","768","576","941","","",
"Suriname","SUR","Cereal production (metric tons)","AG.PRD.CREL.MT","","72787","80334","75608","89345","101325","98674","120005","116251","113733","145591","136609","123318","164314","162610","175115","172632","203096","224219","236036","257919","281137","301340","268123","302346","299434","300158","271825","265486","261081","196284","229445","261239","217239","218321","216323","228817","213192","188520","180328","163695","191385","157166","193750","174563","163990","182705","179061","182904","229394","226721","235330","224156","262076","275938","268529","278166","289517","274001","","",
"Slovak Republic","SVK","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3150687","3701137","3490485","3322455","3741302","3485708","2829922","2202543","3212188","3197881","2490571","3797352","3585251","2928803","2793485","4137019","3332824","2554376","3714041","3035810","3411961","4707655","3805712","4847544","3484061","4037761","","",
"Slovenia","SVN","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368753","421684","528787","510937","489042","545220","558625","479997","496964","499565","614326","402240","586833","579486","496875","535319","583181","536505","572622","611690","580413","461462","653111","628408","642479","551216","600948","","",
"Sweden","SWE","Cereal production (metric tons)","AG.PRD.CREL.MT","","3891020","3633020","3514080","4464870","4396560","3505090","4546460","4907600","3982330","4988300","5397150","5135790","4719450","6490010","5167950","5433500","5395310","5741150","5212450","5312200","5695490","5924400","5407140","6897160","5629000","5810730","5170430","4743200","5492500","6379500","5160200","3759700","5241500","4471600","4791000","5954200","5986000","5618400","4931300","5604200","5382000","5398400","5290000","5507800","5050600","4128400","5057600","5195000","5241900","4279500","4656800","5055900","4985200","5775400","6162400","5447300","5949600","3255500","","",
"Eswatini","SWZ","Cereal production (metric tons)","AG.PRD.CREL.MT","","50164","50627","45460","39795","40324","44125","70768","59334","68499","72771","116330","129898","96285","124372","101091","105946","75660","103167","73240","104617","99138","55901","33220","154327","178426","108162","104200","140385","99607","109975","63079","95608","85555","85873","152068","120593","139182","119176","125057","113870","83530","68591","70301","69104","75527","68109","27101","60877","75955","85836","76769","83523","120708","89030","85002","88620","91368","92676","","",
"Sint Maarten (Dutch part)","SXM","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Cereal production (metric tons)","AG.PRD.CREL.MT","","1142799","2238756","2033301","1791141","1788800","788948","1691715","1167475","1664463","884104","1138861","2563189","725842","2323962","2196641","2919131","1639217","2456051","1763198","3884236","3559272","2283042","2695630","1444371","2542958","3166999","2300477","5001600","1404498","3100767","3288792","4361036","5387319","5393352","6094151","5989768","4322487","5271231","3301339","3512791","5161232","5932429","6227315","5281248","5631256","6302288","5010856","2684688","4738674","3900866","4829179","4600764","4207811","2696860","3551357","2458207","2695135","1713213","","",
"Turks and Caicos Islands","TCA","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Cereal production (metric tons)","AG.PRD.CREL.MT","","755600","695100","950000","770100","664000","703855","725205","721400","715350","676354","663885","485010","468000","593830","590950","590000","619500","640700","549700","572800","401400","392900","449729","354966","704919","634644","548556","808086","616841","601390","812000","976310","617078","1174869","907316","877738","985833","1291715","1249798","930038","1321294","1212390","1618139","1212903","1824463","1998148","1972035","1927679","1581067","3247583","1657180","3172411","2622545","2748668","2452528","2873660","2716901","3021973","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Cereal production (metric tons)","AG.PRD.CREL.MT","","160594128","175948032","192347421","210232693","218155993","235707181","237858691","240199083","242012176","272100761","283450758","271910011","296536745","308610043","321622330","329365902","320510177","358424977","378765679","376430796","389122362","419340379","456236528","481125760","459179141","472284050","474158886","477454206","498796735","534059873","528885741","542108212","546037952","540061958","569641711","609934631","601375181","614174789","623112948","581685340","575483356","578703224","563940590","606803295","631045167","658483440","674105314","708800477","719278470","740680356","766410831","793702348","808097252","810577538","874306240","872580940","890921925","886089780","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Cereal production (metric tons)","AG.PRD.CREL.MT","","44162267","43230233","47902086","45236386","49162960","53462221","53758405","52468024","55191847","50210410","62939700","64773083","59332794","60848975","65407470","74463449","70823095","72637672","70931949","70649623","70973363","78616214","73254799","81039900","76115234","83657136","80532961","83499001","79396170","84411378","87677270","257719153","259153083","220342125","204282131","194139067","241076548","182375409","190145109","189982607","243290131","245029518","203966389","254751923","245423232","241093131","229940025","295898338","287436631","232417233","303973287","245954498","308359580","323268191","315719279","350706306","360382967","347659197","","",
"Togo","TGO","Cereal production (metric tons)","AG.PRD.CREL.MT","","173900","185530","219642","227500","237487","302968","247238","245000","234000","322580","347790","283040","279204","245207","265210","233970","258250","270183","315228","295620","290838","308260","291452","439756","370644","366002","368225","503770","565807","483958","464877","494785","633126","572507","591264","686596","748221","624267","759376","740520","814714","801479","807299","799023","833289","885517","877647","935210","1061456","1045866","1057893","1268350","1306625","1310851","1249728","1263762","1301069","1338743","","",
"Thailand","THA","Cereal production (metric tons)","AG.PRD.CREL.MT","","10768676","11935829","13049143","12555500","12258668","14757800","12465400","13804400","15193700","15857700","16191500","13832200","17381000","16140400","18398868","17897789","15733592","20485617","18828814","20612202","21509964","20132738","23439992","24517269","25614834","23401196","21413971","26168704","25241350","21169497","24462238","23864310","22017634","25347074","26413004","27143793","27617214","27814014","28660817","30529251","33822931","32806558","34288531","33403954","34962737","34125561","36666662","36569651","37326770","40889315","43393530","43376227","41971848","37762326","32797879","30483516","38015496","37564640","","",
"Tajikistan","TJK","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271733","266735","215435","242350","387377","559463","490619","474338","544994","477651","687559","866197","860340","902912","892884","906552","909500","1399868","1382559","1034798","1175450","1328800","1257965","1324044","1367078","1365515","1218840","","",
"Turkmenistan","TKM","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","731705","1008800","1120000","1102050","544800","759300","1278400","1566800","1751000","1832000","2461000","2667000","2785000","3035000","3489000","1121770","1032020","1447360","1535230","1203130","1394235","1814000","1410000","1617000","1800000","1207000","1188969","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Cereal production (metric tons)","AG.PRD.CREL.MT","","47046989","47934609","52759730","59507028","57464389","59183445","64009803","62046356","64354319","70893048","72007043","67538895","74457375","77897015","80002438","86205495","85985270","85276117","83473907","87860369","102946743","104630751","98961351","105660894","109369625","104790609","111165629","107401047","105121929","97538498","102956236","117492849","115242012","118048228","125181444","119035479","133398711","132411279","130378735","136985908","150606253","140587213","159477843","160276130","156382304","154450383","177793625","194646165","163280268","187071315","193538564","209295490","224441699","226654705","236479743","222942741","269248430","249634212","","",
"Timor-Leste","TLS","Cereal production (metric tons)","AG.PRD.CREL.MT","","34257","35300","32372","28058","24833","27404","31619","34722","28474","29494","21953","24875","30849","38000","45000","49000","58000","66000","73000","80000","77000","81000","84000","92000","93000","94213","99054","97022","99344","132765","157966","134932","156289","158200","149735","159223","136968","95779","104035","139449","122845","147370","135608","117203","151106","174394","131946","180430","255490","261816","148080","182005","188121","191297","213902","200672","188068","188212","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Cereal production (metric tons)","AG.PRD.CREL.MT","","16687031","23456648","22676291","21495445","23552448","20786181","23555663","28631568","25502066","24978323","25117010","30800751","24177705","27739267","29440413","33015527","24787483","29411721","27889603","31871630","29621108","32076295","29406332","28168845","35891292","38183115","35166826","40246266","36253535","44065206","50222576","47734561","47775945","52340150","47648964","60535069","47473655","57229032","47233042","42527741","50257701","58948880","66792847","67132210","64695238","71251886","64021535","50105548","67460598","61940055","62746001","63169124","68822820","64614717","66238952","61540051","65471171","68400106","","",
"Tonga","TON","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Cereal production (metric tons)","AG.PRD.CREL.MT","","116542307","115643722","121364901","125333492","111443820","109623410","128794966","139109563","145038515","151750391","147983606","144381020","159868749","146310232","169945443","163603649","182498369","187826396","171949768","189455094","197653453","185821012","219474770","215643920","218001227","219973953","209317040","238479827","259019537","253875462","253336822","261955633","272154454","271977998","275072671","285647203","290637380","299604145","313256347","316953268","320112385","287090515","320532457","312052249","331338919","333740735","357646304","367521029","357234495","372854930","397312059","402646922","409474455","413250364","400127714","413667985","433868152","440353365","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Cereal production (metric tons)","AG.PRD.CREL.MT","","36461876","38202215","38816724","37555850","37889340","37029720","46158286","39857498","43966368","43750449","47896848","46427896","41404262","53644427","49959809","49650980","51169208","50553440","48920430","53451592","59764000","53043286","48289974","49554427","60052572","64718937","64104893","71235425","75818883","68843151","71036833","60997510","75981731","78042458","74079957","84553000","80894642","80234326","83323173","83492208","83633196","87291308","90858725","94207002","102951403","106223183","102946877","117676939","112594288","130147170","120105370","135946793","137309540","152997519","145700540","153025508","159444158","161577588","","",
"Trinidad and Tobago","TTO","Cereal production (metric tons)","AG.PRD.CREL.MT","","12560","13300","13200","13100","12200","12000","12500","12179","11547","11885","14166","16022","15561","22025","24886","25432","24937","17705","20317","12723","6141","6403","6216","6946","6960","7421","9609","10479","15008","16913","19100","25522","21204","22313","14604","22245","11627","11577","4110","7231","5073","7178","4675","4720","5132","4555","6163","6177","5226","5461","6124","5622","6292","6136","4324","4850","4512","3367","","",
"Tunisia","TUN","Cereal production (metric tons)","AG.PRD.CREL.MT","","561618","814367","1193300","922000","1141500","813000","683000","812600","632400","704400","835800","1231300","1128200","1108600","1271100","1078300","880300","959000","979500","1196800","1262000","1285000","951000","1053420","2098000","782000","1919500","450000","655600","1654847","2575808","2219391","1939795","679200","647471","2896345","1084468","1697420","1838970","1121989","1391500","550526","2318390","2164100","2135246","1647565","2024804","1223940","2567679","1113434","2343806","2305900","1328220","2350018","1339739","1324414","1637529","2262377","","",
